targets,layer,filename,fld_value,units,name,description,layer_gl,path_in,fld_id_num,fld_id_chr,fld_category,fld_year,fld_val_num,fld_val_chr,file_exists,year_min,year_max,val_min,val_max,val_0to1,flds_unused,flds_missing,rows_duplicated,num_ids_unique,data_na
pressure,po_shipbased_shipp,po_shipbased_shipp_mhi2017.csv,mean,scaled 0-1,Ship-based pollution,Ship traffic layer was used as a proxy for ship-based pollution.,po_shipbased_shipp,~/github/mhi/region2017/layers/po_shipbased_shipp_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.003284,0.011511,TRUE,,,,2,FALSE
pressure,sp_aquacul_terrest,sp_aquacul_terrest_mhi2017.csv,mean,scaled 0-1,Terrestrial aquaculture,Footprint of terrestial aquaculture facilities.,sp_aquacul_terrest,~/github/mhi/region2017/layers/sp_aquacul_terrest_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.24228,0.32912,TRUE,,,,2,FALSE
pressure,sp_ispp_a_m,sp_ispp_a_m_mhi2017.csv,mean,scaled 0-1,Invasive species (algae and mangroves),Represents presence-only of invasive algae species in nearshore waters and mangroves along the shoreline.,sp_ispp_a_m,~/github/mhi/region2017/layers/sp_ispp_a_m_mhi2017.csv,rgn_id,,,,mean,,TRUE,,,0.002031,0.003793,TRUE,,,,2,FALSE
pressure,ss_spi,ss_spi_mhi2017.csv,pressure_score,scaled 0-1,Weakness of social progress,Inverse of Social Progress Index scores,ss_spi,~/github/mhi/region2017/layers/ss_spi_gl2016.csv,rgn_id,,,,pressure_score,,TRUE,,,0.1538,0.1538,TRUE,,,,2,FALSE
pressure,ss_wgi,ss_wgi_mhi2017.csv,pressure_score,scaled 0-1,Weakness of governance,Inverse of World Governance Indicators (WGI) six combined scores,ss_wgi,~/github/mhi/region2017/layers/ss_wgi_gl2016.csv,rgn_id,,,,pressure_score,,TRUE,,,0.25537831,0.25537831,TRUE,,,,2,FALSE
pressure resilience,element_wts_cp_km2_x_protection,element_wts_cp_km2_x_protection_mhi2017.csv,extent_rank,extent*rank,Coastal protection weights,"Habitat extent multiplied by habitat protection rank for: reef, wetland, and beach habitats",element_wts_cp_km2_x_protection,~/github/mhi/region2017/layers/element_wts_cp_km2_x_protection_mhi2017.csv,rgn_id,,habitat,,extent_rank,,TRUE,,,0.4945707,1845.16,FALSE,,,,2,FALSE
pressure resilience,element_wts_cs_km2_x_storage,element_wts_cs_km2_x_storage_mhi2017.csv,extent_rank,extent*storage,Carbon storage weights,Habitat extent multiplied by carbon storage capacity for wetlands,element_wts_cs_km2_x_storage,~/github/mhi/region2017/layers/element_wts_cs_km2_x_storage_mhi2017.csv,rgn_id,,habitat,,extent_rank,,TRUE,,,34.619949,2493.250494,FALSE,,,,2,FALSE
pressure resilience,element_wts_hab_pres_abs,element_wts_hab_pres_abs_mhi2017.csv,boolean,boolean,Habitat weights,List of habitats in each region,element_wts_hab_pres_abs,~/github/mhi/region2017/layers/element_wts_hab_pres_abs_mhi2017.csv,rgn_id,,habitat,,boolean,,TRUE,,,1,1,TRUE,,,,2,FALSE
resilience,community_stewardship,community_stewardship_mhi2017.csv,res_score,scaled 0-1,Number of potential CBSFA communities and active fishponds,Number of potential CBSFA communities and active fishponds  scaled to max number,community_stewardship,~/github/mhi/region2017/layers/community_stewardship_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,1,1,TRUE,,,,2,FALSE
resilience,fp_habitat,fp_habitat_mhi2017.csv,resilience score,scaled 0-1,Management and protection of habitat to preserve biodiversity (fisheries),Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: habitat related questions,fp_habitat,~/github/mhi/region2017/layers/fp_habitat_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0.363636364,0.363636364,TRUE,,,,2,FALSE
resilience,fp_mora,fp_mora_mhi2017.csv,value,scaled 0-1,Commercial fishing management,Regulations and management of commerical fishing,fp_mora,~/github/mhi/region2017/layers/fp_mora_gl2016.csv,rgn_id,,,,value,,TRUE,,,0.612622254,0.612622254,TRUE,,,,2,FALSE
resilience,fp_mora_artisanal,fp_mora_artisanal_mhi2017.csv,value,scaled 0-1,Artisanal fisheries management effectiveness and opportunity,The opportunity for artisanal and recreational fishing based on the quality of management of the small-scale fishing sector,fp_mora_artisanal,~/github/mhi/region2017/layers/fp_mora_artisanal_gl2016.csv,rgn_id,,,,value,,TRUE,,,0.632,0.632,TRUE,,,,2,FALSE
resilience,fp_MPA_3nm,fp_MPA_3nm_mhi2017.csv,res_score,scaled 0-1,Ratio of managed areas to nearshore area within 3nm of coastline,Ratio of managed areas to nearshore area within 3nm of coastline,fp_MPA_3nm,~/github/mhi/region2017/layers/fp_MPA_3nm_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,0.291932318,0.291932318,TRUE,,,,2,FALSE
resilience,fp_mpa_coast,fp_mpa_coast_mhi2017.csv,resilience.score,scaled 0-1,Coastal protected marine areas to protect fishery resources,Protected marine areas within 3nm of coastline (lasting special places goal calculated for coastal zone),fp_mpa_coast,~/github/mhi/region2017/layers/fp_mpa_coast_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0.73015,0.73015,TRUE,,,,2,FALSE
resilience,fp_MPA_eez,fp_MPA_eez_mhi2017.csv,res_score,scaled 0-1,Protected area within the EEZ,"Ratio of protected to unprotected EEZ area. Includes restricted bottom fishing areas, longline prohibited areas, and monument areas.",fp_MPA_eez,~/github/mhi/region2017/layers/fp_MPA_eez_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,0.181339768,0.181339768,TRUE,,,,2,FALSE
resilience,g_cites,g_cites_mhi2017.csv,resilience_score,scaled 0-1,CITES signatories,Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) signatories,g_cites,~/github/mhi/region2017/layers/g_cites_gl2016.csv,rgn_id,,,,resilience_score,,TRUE,,,1,1,TRUE,,,,2,FALSE
resilience,g_mariculture,g_mariculture_mhi2017.csv,resilience score,scaled 0-1,Management of mariculture practices to preserve biodiversity,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: mariculture related questions,g_mariculture,~/github/mhi/region2017/layers/g_mariculture_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0.5,0.5,TRUE,,,,2,FALSE
resilience,g_msi_gov,g_msi_gov_mhi2017.csv,resilience score,scaled 0-1,Mariculture Sustainability Index,Mariculture practice assessment criteria from the Mariculture Sustainability Index (MSI),g_msi_gov,~/github/mhi/region2017/layers/g_msi_gov_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0.627777778,0.627777778,TRUE,,,,2,FALSE
resilience,g_tourism,g_tourism_mhi2017.csv,resilience score,scaled 0-1,Management of tourism to preserve biodiversity,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: tourism related questions,g_tourism,~/github/mhi/region2017/layers/g_tourism_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0.444444444,0.444444444,TRUE,,,,2,FALSE
resilience,hd_MPA_3nm,hd_MPA_3nm_mhi2017.csv,res_score,scaled 0-1,Ratio of managed areas to nearshore area within 3nm of coastline,Ratio of managed areas to nearshore area within 3nm of coastline,hd_MPA_3nm,~/github/mhi/region2017/layers/hd_MPA_3nm_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,0.291932318,0.291932318,TRUE,,,,2,FALSE
resilience,hd_mpa_coast,hd_mpa_coast_mhi2017.csv,resilience.score,scaled 0-1,Coastal protected marine areas to protect against habitat destruction,Protected marine areas within 3nm of coastline (lasting special places goal status score),hd_mpa_coast,~/github/mhi/region2017/layers/hd_mpa_coast_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0.73015,0.73015,TRUE,,,,2,FALSE
resilience,hd_MPA_eez,hd_MPA_eez_mhi2017.csv,res_score,scaled 0-1,Protected area within the EEZ,"Ratio of protected to unprotected EEZ area. Includes restricted bottom fishing areas, longline prohibited areas, and monument areas.",hd_MPA_eez,~/github/mhi/region2017/layers/hd_MPA_eez_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,0.181339768,0.181339768,TRUE,,,,2,FALSE
resilience,hd_watersheds,hd_watersheds_mhi2017.csv,res_score,scaled 0-1,Percent of priority watersheds fenced,Percent of priority watersheds fenced,hd_watersheds,~/github/mhi/region2017/layers/hd_watersheds_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,0.401603087,0.401603087,TRUE,,,,2,FALSE
resilience,li_economic_index,li_economic_index_mhi2017.csv,res_score,index score,State New Economy Index,"The State New Economy Index uses 25 indicators to measure the extent to which state economies are knowledge-based, globalized, entrepreneurial, IT-driven, and innovation-oriented.",li_economic_index,~/github/mhi/region2017/layers/li_economic_index.csv,rgn_id,,,,res_score,,TRUE,,,0.484,0.484,TRUE,,,,2,FALSE
resilience,li_gci,li_gci_mhi2017.csv,score,scaled,Competitiveness in achieving sustained economic prosperity,Global Competitiveness Index (GCI) scores from the World Economic Forum,li_gci,~/github/mhi/region2017/layers/li_gci_gl2016.csv,rgn_id,,,,score,,TRUE,,,0.79199755,0.79199755,TRUE,,,,2,FALSE
resilience,li_sector_evenness,li_sector_evenness_mhi2017.csv,resilience score,scaled,Sector evenness as a measure of economic diversity,Shannon's Diversity Index calculated sector evenness based on the total number of sectors and the proportion of jobs belonging to any sector,li_sector_evenness,~/github/mhi/region2017/layers/li_sector_evenness_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0,0,TRUE,,,,2,FALSE
resilience,res_hab_health,res_hab_health_mhi2017.csv,res_score,scaled 0-1,Status for HAB,Status for HAB,res_hab_health,~/github/mhi/region2017/layers/res_hab_health_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,0.7581,0.7581,TRUE,,,,2,FALSE
resilience,res_spi,res_spi_mhi2017.csv,resilience_score,scaled 0-1,Social Progress Index,Social Progress Index scores,res_spi,~/github/mhi/region2017/layers/res_spi_gl2016.csv,rgn_id,,,,resilience_score,,TRUE,,,0.8462,0.8462,TRUE,,,,2,FALSE
resilience,sp_alien_species,sp_alien_species_mhi2017.csv,resilience score,scaled 0-1,Management of nonindigenous species,Survey responses by country to the Convention on Biologicial Diversity (CBD) Third National Report: invasive species related questions,sp_alien_species,~/github/mhi/region2017/layers/sp_alien_species_gl2016.csv,rgn_id,,,,resilience.score,,TRUE,,,0.125,0.125,TRUE,,,,2,FALSE
resilience,sp_OHA_culture,sp_OHA_culture_mhi2017.csv,res_score,scaled 0-1,Mo'omeheu - Value of History and Culture (OHA Dashboard),Mo'omeheu - Value of History and Culture (OHA Dashboard),sp_OHA_culture,~/github/mhi/region2017/layers/sp_OHA_culture.csv,rgn_id,,,,res_score,,TRUE,,,0.85,0.85,TRUE,,,,2,FALSE
resilience,species_diversity_3nm,species_diversity_3nm_mhi2017.csv,score,scaled 0-1,Measure of coastal ecological integrity,Marine species condition (same calculation and data as the species subgoal status score)  calculated within 3 nm of shoreline as a proxy for ecological integrity,species_diversity_3nm,~/github/mhi/region2017/layers/species_diversity_3nm_gl2016.csv,rgn_id,,,,score,,TRUE,,,0.937434373,0.937434373,TRUE,,,,2,FALSE
resilience,species_diversity_eez,species_diversity_eez_mhi2017.csv,score,scaled 0-1,Measure of ecological integrity,Marine species condition (species subgoal status score) as a proxy for ecological integrity,species_diversity_eez,~/github/mhi/region2017/layers/species_diversity_eez_gl2016.csv,rgn_id,,,,score,,TRUE,,,0.93734322,0.93734322,TRUE,,,,2,FALSE
resilience,tourism_experience,tourism_experience_mhi2017.csv,res_score,scaled 0-1,The percent of visitors that report having an excellent experience.,The percent of visitors that report having an excellent experience.,tourism_experience,~/github/mhi/region2017/layers/tourism_experience_mhi2017.csv,rgn_id,,,,res_score,,TRUE,,,0.610356886,0.610356886,TRUE,,,,2,FALSE
resilience,watershed_partnerships,watershed_partnerships_mhi2017.csv,res_score,ratio of waterhsed partnership land to historical extent,Regulatory and social conservation area,Ratio of waterhsed partnership land to historical extent,watershed_partnerships,~/github/mhi/region2017/layers/watershed_partnerships.csv,rgn_id,,,,res_score,,TRUE,,,0.57,0.57,TRUE,,,,2,FALSE
resilience,wgi_all,wgi_all_mhi2017.csv,resilience_score,scaled 0-1,Strength of governance,World Governance Indicators (WGI) six combined scores,wgi_all,~/github/mhi/region2017/layers/wgi_all_gl2016.csv,rgn_id,,,,resilience_score,,TRUE,,,0.74462169,0.74462169,TRUE,,,,2,FALSE
spatial,rgn_area,rgn_area.csv,area_km2,km2,Region areas based on EEZ boundaries,Area of Ocean Health Index regions modified from exclusive economic zones,rgn_area,~/github/mhi/region2017/layers/rgn_area.csv,rgn_id,,,,area_km2,,TRUE,,,8591243.712,8591243.712,FALSE,,,,2,FALSE
spatial,rgn_georegions,rgn_georegions_mhi2017.csv,georgn_id,UN regions,UN geopolitical region classifications,"Lookup table of Ocean Health Index regions and UN geopolitical regions (3 levels), often used for gapfilling missing data",rgn_georegions,~/github/mhi/region2017/layers/rgn_georegions_gl2016.csv,rgn_id,,level,,georgn_id,,TRUE,,,1,21,FALSE,,,,2,FALSE
spatial,rgn_global,rgn_global.csv,label,label,OHI regions,Subset of regions that are not deleted or disputed,rgn_global,~/github/mhi/region2017/layers/rgn_global.csv,rgn_id,,,,,label,TRUE,,,,,FALSE,,,,2,
spatial,rgn_labels,rgn_labels.csv,label,label,Regions,"Regions by type (eez, subocean, unclaimed)",rgn_labels,~/github/mhi/region2017/layers/rgn_labels.csv,rgn_id,,type,,,label,TRUE,,,,,FALSE,,,,2,
SPP,spp_fish,spp_fish_mhi2017.csv,value,score,Score of fish biomass in relationship to pristine fish biomass,Score of fish biomass in relationship to pristine fish biomass,spp_fish,~/github/mhi/region2017/layers/spp_fish_mhi2017.csv,rgn_id,,trend,,value,,TRUE,,,66,66,FALSE,,,,2,FALSE
SPP,spp_status,spp_status_mhi2017.csv,score,status score,Average species condition,Species condition based on average of IUCN threat categories,spp_status,~/github/mhi/region2017/layers/spp_status_gl2016.csv,rgn_id,,,,score,,TRUE,,,0.93734322,0.93734322,TRUE,,,,2,FALSE
SPP,spp_status_mhi,spp_status_mhi_mhi2017.csv,score,status score,Species condition based on ESA status,"Species condition based on ESA status for marine mammals, turtles, marine birds, and coastal plants",spp_status_mhi,~/github/mhi/region2017/layers/spp_status_mhi2017.csv,rgn_id,,common.name,,score,,TRUE,,,0.4,1,TRUE,"species.name,esa.status",,6,2,FALSE
SPP,spp_trend,spp_trend_mhi2017.csv,score,trend score,Average species condition trend,Species trends based on average of IUCN population trend data,spp_trend,~/github/mhi/region2017/layers/spp_trend_gl2016.csv,rgn_id,,,,score,,TRUE,,,-0.117363909,-0.117363909,FALSE,,,,2,FALSE
TR,t_env_sus,t_env_sus_whi2018.csv,percent,percent,Percent of effectively managed nearshore areas,This estimate comes from the state 30% effectively managed marine areas by 2030,t_env_sus,~/github/mhi/region2017/layers/t_env_sus_whi2018.csv,rgn_id,,habitat,year,percent,,TRUE,2011,2015,12,16.8,FALSE,,,,2,FALSE
TR,t_growth,t_growth_whi2018.csv,county_gdp,estimated county gdp,estimated county gdp,The estimated visitor contribution to county gdp,t_growth,~/github/mhi/region2017/layers/t_growth_whi2018.csv,rgn_id,,value,year,county_gdp,,TRUE,2010,2015,1345.7,1896.2,FALSE,,,,2,FALSE
TR,t_sentiment,t_sentiment_mhi2017.csv,value,percent of respondence,Resident Sentiment,The average of three HTA questions on resident sentiment of tourism.,t_sentiment,~/github/mhi/region2017/layers/t_sentiment_mhi2017.csv,rgn_id,,reference,year,value,,TRUE,2009,2015,49,57,FALSE,,,,2,FALSE
